Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2010","2010","kg/ha","2.1923","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2011","2011","kg/ha","1.9546","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2012","2012","kg/ha","2.9512","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2013","2013","kg/ha","2.3955","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2014","2014","kg/ha","3.0147","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2015","2015","kg/ha","3.4634","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2016","2016","kg/ha","3.3068","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2017","2017","kg/ha","4.0094","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","2.9258","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2019","2019","kg/ha","4.3255","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2020","2020","kg/ha","3.2573","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1961","1961","kg/ha","3.9937","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1962","1962","kg/ha","4.0504","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1963","1963","kg/ha","3.8983","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1964","1964","kg/ha","4.1644","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1965","1965","kg/ha","4.3113","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1966","1966","kg/ha","4.3738","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1967","1967","kg/ha","4.2432","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1968","1968","kg/ha","4.3899","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1969","1969","kg/ha","4.4808","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1970","1970","kg/ha","4.5865","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1971","1971","kg/ha","4.8598","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1972","1972","kg/ha","5.0451","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1973","1973","kg/ha","4.9421","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1974","1974","kg/ha","4.7903","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1975","1975","kg/ha","4.6768","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1976","1976","kg/ha","4.5805","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1977","1977","kg/ha","4.8666","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1978","1978","kg/ha","5.1732","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1979","1979","kg/ha","5.6185","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1980","1980","kg/ha","5.1206","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1981","1981","kg/ha","5.0689","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1982","1982","kg/ha","5.8435","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1983","1983","kg/ha","6.5584","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1984","1984","kg/ha","6.7464","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1985","1985","kg/ha","5.8061","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1986","1986","kg/ha","6.4118","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1987","1987","kg/ha","6.7556","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1988","1988","kg/ha","6.8972","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1989","1989","kg/ha","6.69","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1990","1990","kg/ha","7.2672","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1991","1991","kg/ha","6.874","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1992","1992","kg/ha","6.655","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1993","1993","kg/ha","6.8138","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1994","1994","kg/ha","6.4344","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1995","1995","kg/ha","6.6493","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1996","1996","kg/ha","7.7747","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1997","1997","kg/ha","7.6066","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1998","1998","kg/ha","7.7977","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","1999","1999","kg/ha","7.4324","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2000","2000","kg/ha","7.5662","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2001","2001","kg/ha","6.8727","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2002","2002","kg/ha","7.0629","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2003","2003","kg/ha","8.3972","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2004","2004","kg/ha","8.4649","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2005","2005","kg/ha","7.4403","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2006","2006","kg/ha","8.4729","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2007","2007","kg/ha","11.5898","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2008","2008","kg/ha","10.0374","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2009","2009","kg/ha","10.1696","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2010","2010","kg/ha","9.372","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2011","2011","kg/ha","9.3837","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2012","2012","kg/ha","9.2388","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2013","2013","kg/ha","9.5464","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2014","2014","kg/ha","9.7258","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2015","2015","kg/ha","9.779","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2016","2016","kg/ha","10.7636","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2017","2017","kg/ha","9.9338","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","9.9304","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2019","2019","kg/ha","10.687","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5062","Manure applied to Soils","2020","2020","kg/ha","11.2043","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1961","1961","kg/ha","0.7525","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1962","1962","kg/ha","0.7613","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1963","1963","kg/ha","0.7291","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1964","1964","kg/ha","0.7807","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1965","1965","kg/ha","0.8059","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1966","1966","kg/ha","0.8174","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1967","1967","kg/ha","0.7966","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1968","1968","kg/ha","0.8226","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1969","1969","kg/ha","0.8435","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1970","1970","kg/ha","0.8641","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1971","1971","kg/ha","0.9122","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1972","1972","kg/ha","0.9465","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1973","1973","kg/ha","0.9344","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1974","1974","kg/ha","0.9152","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1975","1975","kg/ha","0.8874","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1976","1976","kg/ha","0.8727","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1977","1977","kg/ha","0.919","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1978","1978","kg/ha","0.979","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1979","1979","kg/ha","1.0638","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1980","1980","kg/ha","0.9727","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1981","1981","kg/ha","0.9656","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1982","1982","kg/ha","1.1094","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1983","1983","kg/ha","1.2487","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1984","1984","kg/ha","1.2755","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1985","1985","kg/ha","1.096","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1986","1986","kg/ha","1.1747","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1987","1987","kg/ha","1.2241","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1988","1988","kg/ha","1.2468","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1989","1989","kg/ha","1.2086","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1990","1990","kg/ha","1.3193","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1991","1991","kg/ha","1.253","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1992","1992","kg/ha","1.217","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1993","1993","kg/ha","1.2551","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1994","1994","kg/ha","1.1873","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1995","1995","kg/ha","1.2315","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1996","1996","kg/ha","1.4452","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1997","1997","kg/ha","1.4194","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1998","1998","kg/ha","1.4707","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","1999","1999","kg/ha","1.3917","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2000","2000","kg/ha","1.4056","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2001","2001","kg/ha","1.2994","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2002","2002","kg/ha","1.3343","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2003","2003","kg/ha","1.5652","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2004","2004","kg/ha","1.5664","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2005","2005","kg/ha","1.3942","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2006","2006","kg/ha","1.5401","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2007","2007","kg/ha","2.0909","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2008","2008","kg/ha","1.8774","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2009","2009","kg/ha","1.8706","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2010","2010","kg/ha","1.7554","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2011","2011","kg/ha","1.7438","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2012","2012","kg/ha","1.7346","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2013","2013","kg/ha","1.7906","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2014","2014","kg/ha","1.8227","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2015","2015","kg/ha","1.8402","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2016","2016","kg/ha","2.0199","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2017","2017","kg/ha","1.8909","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","1.91","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2019","2019","kg/ha","2.0661","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5062","Manure applied to Soils","2020","2020","kg/ha","2.1641","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1961","1961","kg/ha","4.4816","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1962","1962","kg/ha","4.563","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1963","1963","kg/ha","4.3793","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1964","1964","kg/ha","4.6819","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1965","1965","kg/ha","4.8565","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1966","1966","kg/ha","4.932","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1967","1967","kg/ha","4.7645","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1968","1968","kg/ha","4.9338","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1969","1969","kg/ha","5.0076","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1970","1970","kg/ha","5.1744","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1971","1971","kg/ha","5.4981","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1972","1972","kg/ha","5.7135","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1973","1973","kg/ha","5.5657","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1974","1974","kg/ha","5.3577","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1975","1975","kg/ha","5.2505","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1976","1976","kg/ha","5.1152","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1977","1977","kg/ha","5.4192","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1978","1978","kg/ha","5.7346","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1979","1979","kg/ha","6.2683","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1980","1980","kg/ha","5.6369","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1981","1981","kg/ha","5.5558","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1982","1982","kg/ha","6.4685","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1983","1983","kg/ha","7.2802","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1984","1984","kg/ha","7.6067","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1985","1985","kg/ha","6.4792","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1986","1986","kg/ha","7.307","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1987","1987","kg/ha","7.7837","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1988","1988","kg/ha","7.8967","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1989","1989","kg/ha","7.6486","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1990","1990","kg/ha","8.2658","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1991","1991","kg/ha","7.7669","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1992","1992","kg/ha","7.4851","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1993","1993","kg/ha","7.6409","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1994","1994","kg/ha","7.1941","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1995","1995","kg/ha","7.3641","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1996","1996","kg/ha","8.5086","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1997","1997","kg/ha","8.276","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1998","1998","kg/ha","8.4189","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","1999","1999","kg/ha","8.1249","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","2000","2000","kg/ha","8.307","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","2001","2001","kg/ha","7.3899","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5062","Manure applied to Soils","2002","2002","kg/ha","7.5837","E","Estimated value"
